Time Entry,Deal,Symbol,Type,Volume,Price Entry,S / L,T / P,Time Exit,Price Exit,Commission,Swap,Profit,Comment
2025.04.15 23:02:40,866,XAUUSD,buy,0.1,3232.66,3223.49,3249.38,2025.04.16 02:58:40,3249.38,-0.29,-9.1,167.2,XAU_M5_2020-2025
2025.04.16 17:00:40,868,XAUUSD,buy,0.03,3317.77,3285.74,3369.6,2025.04.17 10:16:40,3318.52,-0.09,-8.19,2.25,XAU_M5_2020-2025
2025.04.17 10:30:40,870,XAUUSD,buy,0.03,3317.77,3290.99,3360.06,2025.04.17 16:52:40,3318.52,-0.09,0.0,2.25,XAU_M5_2020-2025
2025.04.21 03:33:40,872,XAUUSD,buy,0.05,3357.66,3338.74,3393.33,2025.04.21 10:01:40,3393.33,-0.15,0.0,178.35,XAU_M5_2020-2025
2025.04.21 16:25:40,874,XAUUSD,buy,0.03,3415.74,3389.87,3459.02,2025.04.22 03:03:40,3416.49,-0.09,-5.46,2.25,XAU_M5_2020-2025
2025.04.25 01:30:40,876,XAUUSD,buy,0.01,3367.29,3317.1,3432.49,2025.04.25 07:32:40,3317.1,-0.03,0.0,-50.19,XAU_M5_2020-2025
2025.04.28 17:40:40,878,XAUUSD,buy,0.02,3330.1,3292.74,3385.71,2025.04.29 03:28:40,3330.85,-0.06,-1.82,1.5,XAU_M5_2020-2025
2025.04.29 03:55:40,880,XAUUSD,buy,0.05,3330.1,3311.89,3360.64,2025.04.29 06:18:40,3311.89,-0.15,0.0,-91.05,XAU_M5_2020-2025
2025.05.05 04:31:40,882,XAUUSD,buy,0.05,3269.32,3249.69,3301.44,2025.05.05 12:29:40,3301.44,-0.15,0.0,160.6,XAU_M5_2020-2025
2025.05.05 17:05:40,884,XAUUSD,buy,0.03,3322.57,3296.94,3362.33,2025.05.06 04:10:40,3362.33,-0.09,-2.73,119.28,XAU_M5_2020-2025
2025.05.06 16:05:20,886,XAUUSD,buy,0.04,3392.32,3369.17,3431.61,2025.05.07 01:28:40,3393.07,-0.12,-3.64,3.0,XAU_M5_2020-2025
2025.05.07 01:30:40,888,XAUUSD,buy,0.01,3392.32,3321.26,3480.55,2025.05.08 09:48:40,3321.26,-0.03,-2.73,-71.06,XAU_M5_2020-2025
2025.05.09 16:29:40,890,XAUUSD,buy,0.05,3338.22,3319.31,3371.71,2025.05.09 23:00:00,3328.74,-0.15,0.0,-47.4,XAU_M5_2020-2025
2025.05.15 16:09:40,892,XAUUSD,buy,0.03,3192.66,3164.68,3236.36,2025.05.15 23:17:40,3236.36,-0.09,0.0,131.1,XAU_M5_2020-2025
2025.05.20 15:35:40,894,XAUUSD,buy,0.04,3249.7,3228.67,3280.18,2025.05.20 17:14:20,3280.18,-0.12,0.0,121.92,XAU_M5_2020-2025
2025.05.21 22:06:40,896,XAUUSD,buy,0.06,3320.7,3306.39,3346.08,2025.05.22 11:24:40,3321.45,-0.18,-16.38,4.5,XAU_M5_2020-2025
2025.05.23 14:49:40,898,XAUUSD,buy,0.03,3345.37,3317.77,3383.65,2025.05.23 23:00:00,3360.65,-0.09,0.0,45.84,XAU_M5_2020-2025
2025.05.29 16:23:40,900,XAUUSD,buy,0.04,3317.57,3293.21,3357.79,2025.05.30 06:45:40,3293.21,-0.12,-3.64,-97.44,XAU_M5_2020-2025
2025.06.02 08:44:40,902,XAUUSD,buy,0.08,3322.79,3310.55,3344.91,2025.06.02 09:44:40,3344.91,-0.24,0.0,176.96,XAU_M5_2020-2025
2025.06.02 16:41:40,904,XAUUSD,buy,0.03,3363.64,3338.35,3402.53,2025.06.03 04:18:40,3364.39,-0.09,-2.73,2.25,XAU_M5_2020-2025
2025.06.03 07:01:40,906,XAUUSD,buy,0.05,3363.64,3346.96,3395.73,2025.06.03 16:46:40,3346.96,-0.15,0.0,-83.4,XAU_M5_2020-2025
2025.06.04 17:32:40,908,XAUUSD,buy,0.03,3372.59,3345.0,3418.61,2025.06.05 16:02:40,3373.34,-0.09,-8.19,2.25,XAU_M5_2020-2025
2025.06.09 18:22:40,910,XAUUSD,buy,0.06,3328.47,3313.95,3356.97,2025.06.10 04:02:40,3313.95,-0.18,-5.46,-87.12,XAU_M5_2020-2025
2025.06.10 09:32:40,912,XAUUSD,buy,0.05,3328.47,3310.04,3358.13,2025.06.10 15:13:40,3329.22,-0.15,0.0,3.75,XAU_M5_2020-2025
2025.06.10 16:23:40,914,XAUUSD,buy,0.06,3342.52,3327.03,3369.98,2025.06.10 17:50:40,3327.03,-0.18,0.0,-92.94,XAU_M5_2020-2025
2025.06.11 07:11:40,916,XAUUSD,buy,0.09,3342.52,3331.95,3361.48,2025.06.11 12:51:40,3331.95,-0.27,0.0,-95.13,XAU_M5_2020-2025
2025.06.11 15:25:40,918,XAUUSD,buy,0.04,3342.52,3319.6,3377.61,2025.06.11 20:41:40,3319.6,-0.12,0.0,-91.68,XAU_M5_2020-2025
2025.06.12 01:10:40,920,XAUUSD,buy,0.05,3360.61,3343.18,3388.1,2025.06.12 10:35:40,3361.36,-0.15,0.0,3.75,XAU_M5_2020-2025
2025.06.12 11:33:40,922,XAUUSD,buy,0.03,3360.61,3334.71,3406.04,2025.06.13 03:07:40,3406.04,-0.09,-2.73,136.29,XAU_M5_2020-2025
2025.06.13 16:27:40,924,XAUUSD,buy,0.03,3444.37,3419.09,3484.77,2025.06.13 23:00:00,3432.25,-0.09,0.0,-36.36,XAU_M5_2020-2025
2025.06.16 01:05:40,926,XAUUSD,buy,0.09,3444.37,3434.13,3465.06,2025.06.16 04:00:40,3434.13,-0.28,0.0,-92.16,XAU_M5_2020-2025
2025.06.16 05:02:40,928,XAUUSD,buy,0.05,3444.37,3425.65,3480.1,2025.06.16 08:02:40,3425.65,-0.15,0.0,-93.6,XAU_M5_2020-2025
2025.06.20 16:54:40,930,XAUUSD,buy,0.05,3370.42,3350.43,3404.75,2025.06.20 23:00:00,3365.5,-0.15,0.0,-24.6,XAU_M5_2020-2025
2025.06.23 03:13:40,932,XAUUSD,buy,0.05,3370.42,3351.43,3403.98,2025.06.23 08:33:40,3351.43,-0.15,0.0,-94.95,XAU_M5_2020-2025
2025.06.23 14:03:40,934,XAUUSD,buy,0.1,3370.42,3360.87,3389.45,2025.06.23 15:20:20,3360.87,-0.3,0.0,-95.5,XAU_M5_2020-2025
2025.06.23 18:17:40,936,XAUUSD,buy,0.06,3388.72,3372.64,3422.68,2025.06.23 23:23:40,3372.64,-0.18,0.0,-96.48,XAU_M5_2020-2025
2025.06.26 02:10:40,938,XAUUSD,buy,0.09,3337.09,3326.48,3353.77,2025.06.26 13:22:40,3337.84,-0.27,0.0,6.75,XAU_M5_2020-2025
2025.06.26 15:11:40,940,XAUUSD,buy,0.07,3337.09,3323.4,3359.5,2025.06.26 15:59:40,3323.4,-0.21,0.0,-95.83,XAU_M5_2020-2025
2025.06.30 19:50:40,942,XAUUSD,buy,0.09,3296.68,3286.08,3317.63,2025.07.01 04:07:40,3317.63,-0.27,-8.19,188.55,XAU_M5_2020-2025
2025.07.02 21:11:40,944,XAUUSD,buy,0.14,3351.13,3344.13,3365.38,2025.07.03 01:28:20,3365.38,-0.42,-38.22,199.5,XAU_M5_2020-2025
2025.07.03 02:30:40,946,XAUUSD,buy,0.06,3351.13,3336.02,3374.43,2025.07.03 11:21:40,3351.88,-0.18,0.0,4.5,XAU_M5_2020-2025
2025.07.03 12:30:20,948,XAUUSD,buy,0.09,3351.13,3340.53,3370.41,2025.07.03 15:30:40,3340.53,-0.27,0.0,-95.4,XAU_M5_2020-2025
2025.07.08 01:05:40,950,XAUUSD,buy,0.17,3342.0,3336.23,3354.03,2025.07.08 02:05:40,3336.23,-0.51,0.0,-98.09,XAU_M5_2020-2025
2025.07.09 18:42:40,952,XAUUSD,buy,0.07,3307.95,3295.03,3333.25,2025.07.11 03:32:40,3333.25,-0.21,-25.48,177.1,XAU_M5_2020-2025
2025.07.11 04:05:40,954,XAUUSD,buy,0.05,3330.28,3312.29,3356.81,2025.07.11 15:50:20,3356.81,-0.15,0.0,132.65,XAU_M5_2020-2025
2025.07.11 16:16:20,956,XAUUSD,buy,0.05,3357.07,3339.69,3387.45,2025.07.11 23:00:00,3356.31,-0.15,0.0,-3.8,XAU_M5_2020-2025
2025.07.14 05:16:40,958,XAUUSD,buy,0.07,3357.07,3344.17,3382.18,2025.07.14 15:24:40,3357.82,-0.21,0.0,5.25,XAU_M5_2020-2025
2025.07.16 18:01:20,960,XAUUSD,buy,0.02,3343.02,3303.63,3397.9,2025.07.16 18:55:40,3343.77,-0.06,0.0,1.5,XAU_M5_2020-2025
2025.07.17 04:47:40,962,XAUUSD,buy,0.07,3343.02,3329.58,3364.12,2025.07.17 09:30:40,3329.58,-0.21,0.0,-94.08,XAU_M5_2020-2025
2025.07.18 12:08:40,964,XAUUSD,buy,0.1,3352.18,3342.98,3368.6,2025.07.18 23:00:00,3348.18,-0.3,0.0,-40.0,XAU_M5_2020-2025
2025.07.21 08:11:40,966,XAUUSD,buy,0.13,3361.26,3353.63,3374.45,2025.07.21 14:46:40,3374.45,-0.39,0.0,171.47,XAU_M5_2020-2025
2025.07.21 16:17:40,968,XAUUSD,buy,0.07,3388.64,3375.15,3411.78,2025.07.22 04:38:20,3389.39,-0.21,-6.37,5.25,XAU_M5_2020-2025
2025.07.22 04:46:40,970,XAUUSD,buy,0.07,3388.64,3374.8,3412.02,2025.07.22 16:07:40,3412.02,-0.21,0.0,163.66,XAU_M5_2020-2025
2025.07.29 17:47:20,972,XAUUSD,buy,0.05,3329.83,3310.36,3365.47,2025.07.30 16:13:40,3310.36,-0.15,-4.55,-97.35,XAU_M5_2020-2025
2025.08.01 18:05:40,974,XAUUSD,buy,0.03,3345.25,3319.05,3394.51,2025.08.01 23:00:00,3357.11,-0.09,0.0,35.58,XAU_M5_2020-2025
2025.08.04 20:00:40,976,XAUUSD,buy,0.1,3371.49,3361.83,3390.86,2025.08.05 06:40:20,3372.24,-0.3,-9.1,7.5,XAU_M5_2020-2025
2025.08.05 08:31:40,978,XAUUSD,buy,0.12,3371.49,3363.66,3384.77,2025.08.05 12:31:40,3363.66,-0.36,0.0,-93.96,XAU_M5_2020-2025
2025.08.05 17:24:40,980,XAUUSD,buy,0.04,3382.37,3358.28,3419.55,2025.08.06 12:51:20,3358.28,-0.12,-3.64,-96.36,XAU_M5_2020-2025
2025.08.07 09:42:40,982,XAUUSD,buy,0.1,3385.39,3375.39,3404.25,2025.08.07 11:20:40,3375.39,-0.3,0.0,-100.0,XAU_M5_2020-2025
2025.08.07 15:32:40,984,XAUUSD,buy,0.06,3385.39,3369.31,3414.19,2025.08.08 04:07:40,3386.14,-0.18,-5.46,4.5,XAU_M5_2020-2025
2025.08.08 06:41:40,986,XAUUSD,buy,0.05,3397.47,3379.87,3424.99,2025.08.08 21:00:20,3379.87,-0.15,0.0,-88.0,XAU_M5_2020-2025
2025.08.12 18:28:40,988,XAUUSD,buy,0.04,3358.15,3337.22,3399.68,2025.08.14 06:10:40,3358.9,-0.12,-14.56,3.0,XAU_M5_2020-2025
2025.08.18 06:37:40,990,XAUUSD,buy,0.13,3348.64,3341.43,3362.7,2025.08.18 16:09:40,3341.43,-0.39,0.0,-93.73,XAU_M5_2020-2025
2025.08.20 16:44:40,992,XAUUSD,buy,0.07,3344.86,3331.74,3367.46,2025.08.21 13:40:40,3331.74,-0.21,-19.11,-91.84,XAU_M5_2020-2025
2025.08.21 15:34:40,994,XAUUSD,buy,0.07,3344.86,3330.69,3368.93,2025.08.22 07:20:40,3330.69,-0.21,-6.37,-99.19,XAU_M5_2020-2025
2025.08.22 17:00:40,996,XAUUSD,buy,0.06,3340.52,3324.47,3368.03,2025.08.22 17:30:40,3368.03,-0.18,0.0,165.06,XAU_M5_2020-2025
2025.08.25 16:52:40,998,XAUUSD,buy,0.07,3371.48,3358.25,3391.85,2025.08.26 02:14:40,3358.25,-0.21,-6.37,-92.61,XAU_M5_2020-2025
2025.08.26 03:15:40,1000,XAUUSD,buy,0.03,3371.48,3343.49,3406.01,2025.08.26 04:36:40,3372.23,-0.09,0.0,2.25,XAU_M5_2020-2025
2025.08.26 06:21:40,1002,XAUUSD,buy,0.09,3371.48,3361.41,3391.77,2025.08.27 01:08:40,3391.77,-0.27,-8.19,182.61,XAU_M5_2020-2025
2025.08.27 04:44:40,1004,XAUUSD,buy,0.11,3386.42,3377.84,3401.24,2025.08.27 07:23:40,3377.84,-0.33,0.0,-94.38,XAU_M5_2020-2025
2025.08.27 19:34:40,1006,XAUUSD,buy,0.11,3393.48,3384.65,3411.05,2025.08.28 05:12:20,3384.65,-0.34,-30.03,-97.13,XAU_M5_2020-2025
2025.08.28 09:37:40,1008,XAUUSD,buy,0.09,3393.48,3382.85,3409.48,2025.08.28 16:07:20,3394.23,-0.27,0.0,6.75,XAU_M5_2020-2025
2025.08.28 16:50:40,1010,XAUUSD,buy,0.04,3408.72,3388.5,3442.16,2025.08.29 04:30:40,3409.47,-0.12,-3.64,3.0,XAU_M5_2020-2025
2025.08.29 04:40:40,1012,XAUUSD,buy,0.11,3408.72,3399.82,3423.15,2025.08.29 16:38:40,3423.15,-0.34,0.0,158.73,XAU_M5_2020-2025
2025.09.02 04:16:40,1014,XAUUSD,buy,0.05,3489.9,3469.9,3518.29,2025.09.02 04:50:40,3490.65,-0.16,0.0,3.75,XAU_M5_2020-2025
2025.09.02 09:20:40,1016,XAUUSD,buy,0.06,3489.9,3474.38,3514.92,2025.09.02 10:53:40,3474.38,-0.19,0.0,-93.12,XAU_M5_2020-2025
2025.09.02 14:57:40,1018,XAUUSD,buy,0.06,3489.9,3475.18,3514.79,2025.09.02 15:39:40,3475.18,-0.19,0.0,-88.32,XAU_M5_2020-2025
2025.09.02 17:44:40,1020,XAUUSD,buy,0.03,3508.64,3477.93,3561.35,2025.09.03 16:30:20,3561.35,-0.1,-2.73,158.13,XAU_M5_2020-2025
2025.09.04 15:15:40,1022,XAUUSD,buy,0.06,3551.38,3536.2,3578.79,2025.09.04 17:04:40,3536.2,-0.19,0.0,-91.08,XAU_M5_2020-2025
2025.09.05 15:30:40,1024,XAUUSD,buy,0.05,3564.2,3545.65,3592.26,2025.09.05 16:48:40,3592.26,-0.16,0.0,140.3,XAU_M5_2020-2025
2025.09.05 17:25:40,1026,XAUUSD,buy,0.03,3586.81,3554.75,3644.01,2025.09.05 23:00:00,3594.7,-0.1,0.0,23.67,XAU_M5_2020-2025
2025.09.08 04:21:40,1028,XAUUSD,buy,0.04,3586.81,3563.38,3621.55,2025.09.08 13:15:40,3621.55,-0.13,0.0,138.96,XAU_M5_2020-2025
2025.09.08 16:05:20,1030,XAUUSD,buy,0.05,3626.23,3608.19,3655.17,2025.09.09 07:44:40,3655.17,-0.16,-4.55,144.7,XAU_M5_2020-2025
2025.09.09 16:25:40,1032,XAUUSD,buy,0.04,3659.32,3638.74,3693.25,2025.09.09 17:36:40,3638.74,-0.13,0.0,-82.32,XAU_M5_2020-2025
2025.09.12 05:08:40,1034,XAUUSD,buy,0.07,3649.05,3634.78,3674.08,2025.09.12 23:00:00,3644.12,-0.23,0.0,-34.51,XAU_M5_2020-2025
2025.09.15 16:20:40,1036,XAUUSD,buy,0.06,3651.01,3634.94,3678.7,2025.09.15 18:54:40,3678.7,-0.2,0.0,166.14,XAU_M5_2020-2025
2025.09.16 17:14:40,1038,XAUUSD,buy,0.05,3699.51,3679.82,3733.22,2025.09.16 18:33:40,3679.82,-0.17,0.0,-98.45,XAU_M5_2020-2025
2025.09.17 21:00:20,1040,XAUUSD,buy,0.09,3695.27,3685.0,3713.39,2025.09.17 21:00:40,3685.0,-0.3,0.0,-92.43,XAU_M5_2020-2025
2025.09.17 21:06:40,1042,XAUUSD,buy,0.01,3695.27,3636.09,3756.41,2025.09.18 09:10:40,3636.09,-0.03,-2.73,-59.18,XAU_M5_2020-2025
2025.09.19 16:56:40,1044,XAUUSD,buy,0.05,3661.2,3642.93,3692.7,2025.09.19 23:00:00,3684.35,-0.17,0.0,115.75,XAU_M5_2020-2025
2025.09.22 18:24:40,1046,XAUUSD,buy,0.05,3728.28,3711.35,3762.0,2025.09.23 11:31:40,3762.0,-0.17,-4.55,168.6,XAU_M5_2020-2025
2025.09.26 16:06:40,1048,XAUUSD,buy,0.04,3757.53,3736.5,3791.24,2025.09.26 23:00:00,3766.72,-0.14,0.0,36.76,XAU_M5_2020-2025
2025.09.29 18:04:40,1050,XAUUSD,buy,0.04,3831.35,3810.11,3873.06,2025.09.30 11:20:40,3832.1,-0.14,-3.64,3.0,XAU_M5_2020-2025
2025.09.30 11:25:40,1052,XAUUSD,buy,0.02,3831.35,3790.66,3889.83,2025.10.01 11:17:40,3889.83,-0.07,-1.82,116.96,XAU_M5_2020-2025
2025.10.01 15:50:40,1054,XAUUSD,buy,0.03,3871.68,3842.55,3915.92,2025.10.02 17:00:20,3872.43,-0.1,-8.19,2.25,XAU_M5_2020-2025
2025.10.03 16:08:40,1056,XAUUSD,buy,0.05,3874.91,3854.94,3908.01,2025.10.03 23:00:00,3885.62,-0.17,0.0,53.55,XAU_M5_2020-2025
2025.10.06 17:03:20,1058,XAUUSD,buy,0.03,3949.55,3919.22,4000.21,2025.10.07 10:10:40,3950.3,-0.11,-2.73,2.25,XAU_M5_2020-2025
2025.10.07 10:26:40,1060,XAUUSD,buy,0.04,3949.55,3926.59,3987.62,2025.10.07 18:13:40,3987.62,-0.14,0.0,152.28,XAU_M5_2020-2025
2025.10.07 20:02:40,1062,XAUUSD,buy,0.03,3980.11,3951.72,4034.16,2025.10.08 08:24:40,4034.16,-0.11,-2.73,162.15,XAU_M5_2020-2025
2025.10.08 16:13:20,1064,XAUUSD,buy,0.04,4049.63,4025.64,4090.59,2025.10.09 01:09:40,4025.64,-0.14,-10.92,-95.96,XAU_M5_2020-2025
2025.10.09 15:54:40,1066,XAUUSD,buy,0.04,4049.63,4028.37,4083.93,2025.10.09 16:46:40,4028.37,-0.15,0.0,-85.04,XAU_M5_2020-2025
2025.10.10 18:06:40,1068,XAUUSD,buy,0.02,4006.85,3965.7,4075.54,2025.10.10 23:00:00,4011.23,-0.07,0.0,8.76,XAU_M5_2020-2025
2025.10.13 16:09:40,1070,XAUUSD,buy,0.04,4085.84,4062.65,4124.02,2025.10.14 02:34:40,4124.02,-0.15,-3.64,152.72,XAU_M5_2020-2025
2025.10.15 04:07:40,1072,XAUUSD,buy,0.02,4179.7,4143.74,4233.95,2025.10.15 12:21:40,4180.45,-0.08,0.0,1.5,XAU_M5_2020-2025
2025.10.16 03:21:40,1074,XAUUSD,buy,0.04,4218.2,4195.54,4255.86,2025.10.16 08:30:40,4218.95,-0.15,0.0,3.0,XAU_M5_2020-2025
2025.10.16 09:05:40,1076,XAUUSD,buy,0.02,4218.2,4172.99,4284.84,2025.10.16 19:18:40,4284.84,-0.08,0.0,133.28,XAU_M5_2020-2025
2025.10.20 17:20:40,1078,XAUUSD,buy,0.01,4327.12,4273.75,4417.61,2025.10.21 08:31:40,4327.87,-0.04,-0.91,0.75,XAU_M5_2020-2025
2025.10.21 08:42:40,1080,XAUUSD,buy,0.02,4327.12,4287.57,4383.04,2025.10.21 11:02:40,4287.57,-0.08,0.0,-79.1,XAU_M5_2020-2025
2025.10.23 16:18:40,1082,XAUUSD,buy,0.03,4137.72,4104.4,4199.89,2025.10.24 07:30:40,4104.4,-0.11,-2.73,-99.96,XAU_M5_2020-2025
2025.10.29 12:02:40,1084,XAUUSD,buy,0.03,4019.79,3993.76,4067.62,2025.10.29 18:50:40,3993.76,-0.11,0.0,-78.09,XAU_M5_2020-2025
2025.10.30 17:09:40,1086,XAUUSD,buy,0.01,4011.94,3959.53,4098.18,2025.10.31 23:00:00,4001.09,-0.04,-0.91,-10.85,XAU_M5_2020-2025
2025.11.03 17:00:40,1088,XAUUSD,buy,0.02,4027.74,3991.97,4084.76,2025.11.04 01:13:40,3991.97,-0.07,-1.82,-71.54,XAU_M5_2020-2025
2025.11.05 18:47:40,1090,XAUUSD,buy,0.04,3987.31,3963.22,4034.21,2025.11.06 17:01:40,3988.06,-0.14,-10.92,3.0,XAU_M5_2020-2025
2025.11.07 18:31:40,1092,XAUUSD,buy,0.03,4014.3,3986.01,4063.53,2025.11.07 23:00:00,4004.05,-0.11,0.0,-30.75,XAU_M5_2020-2025
2025.11.10 02:01:40,1094,XAUUSD,buy,0.04,4014.3,3993.13,4050.07,2025.11.10 03:26:40,4050.07,-0.15,0.0,143.08,XAU_M5_2020-2025
2025.11.10 20:15:40,1096,XAUUSD,buy,0.06,4105.79,4090.75,4135.14,2025.11.11 03:03:40,4135.14,-0.22,-5.46,176.1,XAU_M5_2020-2025
2025.11.12 17:10:40,1098,XAUUSD,buy,0.03,4145.52,4113.73,4198.6,2025.11.12 19:00:40,4198.6,-0.11,0.0,159.24,XAU_M5_2020-2025
2025.11.18 16:57:40,1100,XAUUSD,buy,0.02,4070.4,4021.25,4145.88,2025.11.19 18:27:20,4071.15,-0.07,-1.82,1.5,XAU_M5_2020-2025
2025.11.21 18:50:40,1102,XAUUSD,buy,0.02,4088.87,4055.37,4147.94,2025.11.21 22:50:40,4055.37,-0.07,0.0,-67.0,XAU_M5_2020-2025
2025.11.24 16:56:20,1104,XAUUSD,buy,0.02,4086.15,4050.27,4141.33,2025.11.25 01:46:20,4141.33,-0.07,-1.82,110.36,XAU_M5_2020-2025
2025.11.25 19:33:40,1106,XAUUSD,buy,0.03,4155.73,4124.1,4212.39,2025.11.28 07:09:40,4156.48,-0.11,-13.65,2.25,XAU_M5_2020-2025
2025.11.28 10:10:40,1108,XAUUSD,buy,0.01,4169.04,4100.96,4243.48,2025.11.28 23:00:00,4239.13,-0.04,0.0,70.09,XAU_M5_2020-2025
2025.12.03 15:54:40,1110,XAUUSD,buy,0.03,4236.03,4209.71,4277.46,2025.12.03 16:54:40,4209.71,-0.11,0.0,-78.96,XAU_M5_2020-2025
2025.12.04 18:17:40,1112,XAUUSD,buy,0.03,4216.89,4189.01,4268.11,2025.12.05 18:11:40,4217.64,-0.11,-2.73,2.25,XAU_M5_2020-2025
2025.12.09 17:59:40,1114,XAUUSD,buy,0.03,4213.26,4185.41,4265.76,2025.12.10 21:41:40,4185.41,-0.11,-2.73,-83.55,XAU_M5_2020-2025
2025.12.10 22:04:40,1116,XAUUSD,buy,0.01,4218.94,4138.76,4332.03,2025.12.11 05:07:40,4219.69,-0.04,-2.73,0.75,XAU_M5_2020-2025
2025.12.11 10:41:40,1118,XAUUSD,buy,0.06,4218.94,4202.91,4247.34,2025.12.11 17:40:40,4247.34,-0.23,0.0,170.4,XAU_M5_2020-2025
2025.12.12 16:51:40,1120,XAUUSD,buy,0.02,4346.16,4307.08,4405.88,2025.12.12 17:25:40,4307.08,-0.08,0.0,-78.16,XAU_M5_2020-2025
2025.12.15 08:45:40,1122,XAUUSD,buy,0.06,4346.16,4331.74,4373.63,2025.12.15 15:59:40,4331.74,-0.23,0.0,-86.52,XAU_M5_2020-2025
2025.12.16 16:05:40,1124,XAUUSD,buy,0.02,4318.05,4282.09,4372.0,2025.12.17 09:43:40,4318.8,-0.08,-1.82,1.5,XAU_M5_2020-2025
2025.12.17 09:47:40,1126,XAUUSD,buy,0.04,4318.05,4296.45,4354.69,2025.12.18 14:28:40,4318.8,-0.16,-10.92,3.0,XAU_M5_2020-2025
2025.12.18 18:02:40,1128,XAUUSD,buy,0.03,4343.24,4312.93,4402.57,2025.12.18 19:08:40,4343.99,-0.12,0.0,2.25,XAU_M5_2020-2025
2025.12.19 16:38:40,1130,XAUUSD,buy,0.03,4337.0,4309.57,4381.06,2025.12.19 23:00:00,4339.35,-0.12,0.0,7.05,XAU_M5_2020-2025
2025.12.22 16:14:20,1132,XAUUSD,buy,0.04,4427.7,4403.37,4469.87,2025.12.22 23:49:59,4445.85,-0.16,0.0,72.6,XAU_M5_2020-2025
